Date,Equity
20100331,13950974.400850102
20100401,14171843.065263998
20100405,14470436.112570945
20100406,14562983.417066919
20100407,14496127.108987406
20100408,14582522.623667648
20100409,14661815.44157777
20100412,14821609.466407893
20100413,14932788.835427893
20100414,15315427.509637892
20100415,15319493.215947893
20100416,15036361.901697893
20100419,14929637.602432894
20100420,15074491.529635394
20100421,15188230.497021642
20100422,15451708.500099769
20100423,15591783.86037383
20100426,15632586.99716586
20100427,15158419.899321878
20100428,15181249.229267385
20100429,15162546.105310667
20100430,14760954.655709818
20100503,15071050.113049394
20100504,14555167.00166418
20100505,14315102.078346575
20100506,13596145.767377771
20100507,13177011.41232837
20100510,14025641.433798669
20100511,14124394.484883819
20100512,14514655.993386393
20100513,14512483.912538968
20100514,14094718.780018969
20100517,14017900.094988968
20100518,13717065.384118969
20100519,13425998.10978897
20100520,12642630.708968969
20100521,12884467.585703969
20100524,12770519.436626468
20100525,12676994.32101897
20100526,12772654.831198968
20100527,13400701.02827897
20100528,13353884.56189897
20100601,12907731.411018968
20100602,13208182.628493968
20100603,13349110.344006468
20100604,12709898.711902719
20100607,12294246.014095843
20100608,12177149.023107406
20100609,12135348.798333187
20100610,12638860.248136077
20100611,12862528.401102524
20100614,12995768.132985746
20100615,13286066.596632358
20100616,13225063.034965662
20100617,13179505.618082315
20100618,13275108.968515642
20100621,13043486.651017305
20100622,12811809.106243137
20100623,12781902.120468969
20100624,12440935.046308968
20100625,12598461.846358968
20100628,12530900.77264897
20100629,11877169.861398969
20100630,11729023.45054897
20100701,11640523.666868968
20100702,11541525.238888968
20100706,11320948.865433969
20100707,11795899.944121469
20100708,12052199.559258968
20100709,12327375.400008969
20100712,12197685.203998968
20100713,12660185.502178969
20100714,12539849.02489397
20100715,12338730.47285647
20100716,11858297.180042718
20100719,11807648.391035844
20100720,12076672.540107405
20100721,11880240.456913186
20100722,12319798.929406079
20100723,12608204.013512522
20100726,13014590.472955745
20100727,12896463.286162358
20100728,12723908.605145663
20100729,12465632.768326163
20100730,12466568.869056163
20100802,12745065.429786162
20100803,12698350.883916164
20100804,12801034.900106164
20100805,12719201.813996162
20100806,12651798.109016163
20100809,12780954.886036163
20100810,12487639.777401162
20100811,11888498.252781164
20100812,11777426.777503664
20100813,11664842.717304913
20100816,11699592.327245537
20100817,11947825.32300085
20100818,12012079.102286164
20100819,11684671.723806163
20100820,11660445.883916164
20100823,11480552.809126163
20100824,11243285.577086164
20100825,11266046.661906162
20100826,11185958.654466163
20100827,11448484.291676164
20100830,11250153.523736162
20100831,11246086.185326163
20100901,11692902.201566163
20100902,11909216.836606164
20100903,12165081.829726163
20100907,11888334.495066164
20100908,12066266.972226163
20100909,12036358.784251163
20100910,11896484.735156164
20100913,12175945.202086164
20100914,12211021.341856163
20100915,12224655.349596163
20100916,12225979.204116164
20100917,12279444.410136163
20100920,12564085.323426163
20100921,12524984.500166163
20100922,12318365.228656163
20100923,12185295.363026163
20100924,12565983.312886164
20100927,12608994.046566162
20100928,12764974.697136164
20100929,12802189.252146162
20100930,12727208.657376163
20101001,12805309.899986163
20101004,12667298.031386163
20101005,13025417.964536164
20101006,12986659.869316163
20101007,12917675.078486163
20101008,13143772.201896163
20101011,13107344.659446163
20101012,13151719.721016163
20101013,13345985.104346164
20101014,13251817.886796163
20101015,13239335.911556162
20101018,13340969.578546163
20101019,13002616.727096163
20101020,13193272.394236162
20101021,13135788.159736164
20101022,13217574.995096162
20101025,13322519.863126162
20101026,13334370.159746163
20101027,13280226.297496162
20101028,13192374.078606162
20101029,13077528.98242505
20101101,13009097.421554461
20101102,13220762.026964165
20101103,13377757.432897944
20101104,13761799.220990907
20101105,13923534.75636739
20101108,14088412.72618813
20101109,13743649.157696001
20101110,13914358.519649936
20101111,13907502.276866904
20101112,13665035.474270388
20101115,13600389.15451213
20101116,13354855.595683001
20101117,13612941.838278435
20101118,13697990.048926154
20101119,13780733.449965013
20101122,13981835.936149443
20101123,13797434.994381657
20101124,14134094.757027764
20101126,14087132.220806912
20101129,14112424.86736039
20101130,14062931.259539006
20101201,14273256.71248144
20101202,14344539.950062655
20101203,14708534.066513263
20101206,14501437.817373568
20101207,14417853.24839372
20101208,14296279.037123796
20101209,14336905.661868833
20101210,14428698.813986352
20101213,14276407.541600121
20101214,14178143.429281997
20101215,14044100.484862935
20101216,14138500.226233402
20101217,14148262.100263871
20101220,14122046.799503872
20101221,14170660.81711387
20101222,14391132.152393872
20101223,14254450.624753872
20101227,14245919.754393872
20101228,14230891.961368872
20101229,14264716.71319637
20101230,14247297.725265121
20101231,14203912.608874496
20110103,14494376.551235123
20110104,15278862.084514497
20110105,15007077.398049185
20110106,15302116.915476527
20110107,15231400.2091002
20110110,15191461.537082035
20110111,15578373.558797954
20110112,15747665.484380912
20110113,15953976.704182392
20110114,16042340.628238132
20110118,15864776.254696002
20110119,15369557.382554937
20110120,15205136.514599403
20110121,15279852.219011636
20110124,15418363.649222756
20110125,15388071.099083314
20110126,15517311.727698592
20110127,15474457.759446232
20110128,15440164.23261387
20110131,15332220.594168471
20110201,15696676.39310847
20110202,15617105.86030847
20110203,15719193.844268471
20110204,15834352.24047847
20110207,16160006.52126847
20110208,16238152.064918472
20110209,16180374.55785847
20110210,16161207.769408472
20110211,16398800.75197847
20110214,16507069.237008471
20110215,16415549.04072847
20110216,16539704.78735847
20110217,16590505.45813347
20110218,16665600.901978472
20110222,15988504.736908471
20110223,15528738.671148472
20110224,15722612.183318472
20110225,16135249.993198471
20110228,16167772.63472847
20110301,15907959.65727847
20110302,15961270.96113847
20110303,16373521.037388472
20110304,16371941.126658471
20110307,16063389.47908847
20110308,16184643.86832847
20110309,15954543.79979847
20110310,15430467.16441847
20110311,15602599.63004847
20110314,15543773.63766847
20110315,15313233.26859847
20110316,15178983.67274847
20110317,15413430.42816847
20110318,15503860.918188471
20110321,15942878.45928847
20110322,15932148.882738471
20110323,16019579.948298471
20110324,16308564.45618847
20110325,16456748.746858472
20110328,16494284.987458471
20110329,16777804.28238847
20110330,16942731.20567847
20110331,16907490.19004347
20110401,17076991.82906597
20110404,17278469.779977217
20110405,17576191.723557845
20110406,17372625.410358474
20110407,17311375.263628468
20110408,17205923.844988473
20110411,16866568.998818472
20110412,16461611.392238472
20110413,16655735.67771847
20110414,16702944.047478471
20110415,16693670.163068471
20110418,16695901.27979847
20110419,16818070.56182847
20110420,17171421.022508472
20110421,17492378.465408474
20110425,17457416.946068473
20110426,17349637.234018467
20110427,17458329.90649847
20110428,17506173.200738475
20110429,17265386.675168175
20110502,16947906.625268172
20110503,16590176.150608175
20110504,16333953.270278174
20110505,16274597.020203173
20110506,16357463.751610674
20110509,16640493.873659424
20110510,16775727.3308088
20110511,16408961.277798487
20110512,16382573.82949333
20110513,16252357.385935752
20110516,16082170.120941963
20110517,16002693.959085068
20110518,16389990.440131621
20110519,16466258.381229898
20110520,16302279.797819035
20110523,15783464.755308606
20110524,16090301.45770339
20110525,16368315.400455782
20110526,16558458.444191977
20110527,16593840.286960077
20110531,16803138.178294126
20110601,16406248.532793649
20110602,16442055.422350911
20110603,16286299.893954543
20110606,15723328.206216358
20110607,15732462.888972268
20110608,15354555.705765221
20110609,15599685.691561695
20110610,15300641.244879935
20110613,15163619.263700305
20110614,15554570.29760924
20110615,15266811.873828707
20110616,15099275.626158439
20110617,14924278.616098307
20110620,15047728.04209824
20110621,15607803.343248207
20110622,15588470.99168819
20110623,15722100.445758183
20110624,15548703.561278177
20110627,15723954.681778176
20110628,16103179.456428174
20110629,16210255.028098173
20110630,16328593.735018175
20110701,16637101.500403173
20110705,16952974.567475673
20110706,17135004.296716925
20110707,17304158.34633255
20110708,17282834.171048176
20110711,16882014.487538174
20110712,16738462.949828174
20110713,16991434.308018174
20110714,16800236.102203175
20110715,16958647.171838176
20110718,16908289.444028173
20110719,17399442.708358172
20110720,17424634.174033172
20110721,17400051.153795674
20110722,17564109.175356925
20110725,17301032.83350255
20110726,17189521.176435363
20110727,16483031.296106767
20110728,16449086.78227747
20110729,16649613.11230007
20110801,16758138.52574007
20110802,16163532.90678007
20110803,16337480.08184007
20110804,15035668.23214007
20110805,14658066.97678007
20110808,13020346.64744007
20110809,13942358.10580007
20110810,13756772.49940007
20110811,14482661.27230007
20110812,14526138.829180071
20110815,14954056.38676007
20110816,14559517.76738007
20110817,14397542.82666007
20110818,13395535.10674007
20110819,13076217.650860071
20110822,13066801.762140071
20110823,13842990.69434007
20110824,13891430.105420072
20110825,13560027.29312007
20110826,14081505.02698007
20110829,14765543.40006007
20110830,14921528.76801007
20110831,14866583.53397507
20110901,14605978.55628757
20110902,14190277.26319382
20110906,14165670.57310007
20110907,14842017.044800071
20110908,14546859.79670007
20110909,14079915.071170071
20110912,14039317.14509507
20110913,14273334.050440071
20110914,14431628.49326007
20110915,14614730.22886007
20110916,14645566.05637007
20110919,14472052.08546507
20110920,14193454.837980071
20110921,13592320.161240071
20110922,12923138.61756007
20110923,12899105.29642007
20110926,13044679.10560007
20110927,13333260.731080072
20110928,12709640.369900072
20110929,12556768.02340007
20110930,12189974.80332007
20111003,11489575.150140071
20111004,12080126.86056007
20111005,12405828.86064007
20111006,12734416.34058007
20111007,12654811.17534007
20111010,13295624.165050069
20111011,13495709.322995072
20111012,13695330.95528757
20111013,13826303.82022007
20111014,14190000.44818007
20111017,13783670.288960071
20111018,13722557.938720072
20111019,13268279.55894007
20111020,13436157.97878007
20111021,13763823.929040072
20111024,14215972.08791007
20111025,13993814.18230007
20111026,14299259.66188007
20111027,15202931.824920071
20111028,15334816.07772007
20111031,15104487.13487437
20111101,14643017.01323437
20111102,14984150.72498437
20111103,15279600.34084437
20111104,15194708.80213437
20111107,15142780.98947437
20111108,15292551.32398437
20111109,14622432.86931437
20111110,14740735.65098437
20111111,15119413.64943437
20111114,15057918.81775437
20111115,15176220.73082437
20111116,14895176.88315437
20111117,14582658.59467437
20111118,14595839.64197437
20111121,14292297.214544369
20111122,14231710.02623437
20111123,13858710.02489437
20111125,13629232.41353437
20111128,14264529.24619437
20111129,14305610.88911437
20111130,14965327.53983437
20111201,14882299.43892437
20111202,14976944.61081437
20111205,15214550.71331437
20111206,15165372.53519437
20111207,15119932.66953437
20111208,14708968.032584371
20111209,15100287.44964437
20111212,14902569.76273437
20111213,14608025.376404371
20111214,14268022.87004437
20111215,14343892.457844371
20111216,14546801.72753437
20111219,14325004.179274369
20111220,14859587.04429437
20111221,14873678.80304437
20111222,14884563.17864437
20111223,15024768.41801437
20111227,15037864.49861437
20111228,14761425.49747437
20111229,14922377.58698437
20111230,14872621.05541437
20120103,14956773.47825437
20120104,15045935.422884371
20120105,15252150.47467437
20120106,15188885.72835437
20120109,15303345.71872437
20120110,15426178.81184437
20120111,15417010.17776437
20120112,15446822.365194371
20120113,15435654.03716437
20120117,15456284.70789437
20120118,15720426.07428437
20120119,15680506.88170437
20120120,15596026.83655437
20120123,15530456.34432437
20120124,15596739.93914437
20120125,15763039.58884437
20120126,15589251.03393437
20120127,15721882.62000437
20120130,15606091.50264437
20120131,15362138.59011307
20120201,15505393.10363807
20120202,15449442.126913069
20120203,15597689.134838069
20120206,15569614.511953069
20120207,15658864.255823068
20120208,15773442.178273069
20120209,15966011.39271307
20120210,15879900.86981307
20120213,16045240.90033307
20120214,15844053.112038068
20120215,15719286.89405307
20120216,15776757.139493069
20120217,15802956.93348307
20120221,15779604.89218307
20120222,15856736.466953069
20120223,16014034.56054307
20120224,16058315.77548307
20120227,16205328.812003069
20120228,16157830.01877307
20120229,16037964.648093069
20120301,16131266.444573069
20120302,16000905.93026807
20120305,16082805.643440569
20120306,15863277.648391819
20120307,16051195.467217444
20120308,16232315.764965257
20120309,16361390.375573069
20120312,16375089.353958068
20120313,16514512.98545057
20120314,16362421.31696307
20120315,16282898.62342307
20120316,16066180.44428807
20120319,16214035.288525568
20120320,16208395.01474307
20120321,16312347.269203069
20120322,16327867.49076307
20120323,16344035.727843069
20120326,16490817.90934307
20120327,16387398.05558307
20120328,16318304.76083307
20120329,16315698.62747307
20120330,16352636.74481307
20120402,16480633.10110307
20120403,16573418.640563069
20120404,16443924.201808069
20120405,16564286.27390557
20120409,16450108.486429319
20120410,16112050.070451194
20120411,16320788.625767132
20120412,16484797.2049701
20120413,16451590.818501584
20120416,16466853.826517327
20120417,16568171.14718307
20120418,16600727.20659807
20120419,16515637.839403069
20120420,16550938.29889307
20120423,16464068.30617307
20120424,16313117.13391307
20120425,16495740.574903069
20120426,16533252.935633069
20120427,16644540.823298069
20120430,16632005.149550568
20120501,16396571.218270268
20120502,16452095.732840268
20120503,16279180.997550268
20120504,16104746.06293027
20120507,16093158.832020268
20120508,16083121.740340268
20120509,16127258.929140268
20120510,16246448.398510268
20120511,16287075.815690268
20120514,16080651.299540268
20120515,16161451.673430268
20120516,16045539.819090268
20120517,15511287.125340268
20120518,15434981.50645027
20120521,15599764.490300268
20120522,15649672.431210268
20120523,15742688.229660269
20120524,15807623.090570267
20120525,15782757.439470269
20120529,15870847.163750269
20120530,15751638.48792027
20120531,15796247.480340268
20120601,15445476.646250268
20120604,15385212.041120268
20120605,15420447.113420269
20120606,15712310.173550269
20120607,15659933.793910269
20120608,15794780.600530269
20120611,15666817.425940268
20120612,15741486.593040269
20120613,15638397.305370267
20120614,15727726.837100267
20120615,15833250.039030269
20120618,15955626.001410268
20120619,16072884.056010269
20120620,16049346.921300268
20120621,15789694.628540268
20120622,15833457.91909027
20120625,15697606.260140268
20120626,15833015.008060269
20120627,15914402.922140269
20120628,15850142.235000268
20120629,16200668.065850269
20120702,16349436.860070268
20120703,16383598.867180267
20120705,16449025.213980269
20120706,16548353.198290268
20120709,16651507.70749027
20120710,16511202.27814027
20120711,16425851.874160267
20120712,16463255.813900268
20120713,16689412.950740268
20120716,16616695.649040269
20120717,16623852.85250027
20120718,16614638.224390268
20120719,16628702.368080268
20120720,16422612.604920268
20120723,16234303.844630267
20120724,16212401.349990267
20120725,16222237.417400269
20120726,16359998.237040268
20120727,16743297.162990268
20120730,16667690.799580269
20120731,16501041.941751368
20120801,16310849.42853137
20120802,16414685.002531368
20120803,16569580.88999137
20120806,16702379.735161368
20120807,16754733.856221369
20120808,16735052.064871369
20120809,16781836.513851367
20120810,16710636.959691368
20120813,16662726.890711369
20120814,16712807.900321368
20120815,16735938.585651368
20120816,16869497.627561368
20120817,16953855.48109137
20120820,16884047.06085137
20120821,16733667.063321369
20120822,16660648.257961368
20120823,16596974.161681369
20120824,16713756.734971369
20120827,16741510.782061368
20120828,16827992.77517137
20120829,16916541.64744137
20120830,16832272.58012137
20120831,16934061.14064137
20120904,17051503.51420137
20120905,17085996.91757137
20120906,17183378.64407137
20120907,17202225.20134137
20120910,17216629.00323137
20120911,17182075.79926137
20120912,17182070.08665137
20120913,17359484.066021368
20120914,17401354.91040137
20120917,17275687.790981367
20120918,17249167.79536137
20120919,17287728.577761367
20120920,17298167.66754137
20120921,17438687.944411367
20120924,17362410.967251368
20120925,17271617.51360137
20120926,17191116.50819137
20120927,17357104.346001368
20120928,17346071.538891368
20121001,17491772.55738137
20121002,17508329.686961368
20121003,17699480.18314137
20121004,17788282.22874137
20121005,17795256.87172137
20121008,17750971.158451367
20121009,17456990.25506137
20121010,17457841.03699137
20121011,17506151.09562137
20121012,17445300.76818137
20121015,17556339.19792137
20121016,17747529.263141368
20121017,17876150.75278137
20121018,17926341.227461368
20121019,17726464.81562137
20121022,17675647.903621368
20121023,17526682.67863137
20121024,17786065.90891137
20121025,17685880.162311368
20121026,17616134.643581368
20121031,17699385.195401367
20121101,17445887.799600367
20121102,17287183.060120367
20121105,17470353.393530365
20121106,17520586.420080367
20121107,17260041.594240367
20121108,17155490.686640367
20121109,17081159.410290368
20121112,17113934.357260365
20121113,17091999.277630366
20121114,16451082.090730365
20121115,16110842.736850368
20121116,16375972.543780368
20121119,16783018.351020366
20121120,16863716.313900366
20121121,16988412.252640367
20121123,17210147.281020366
20121126,17236976.374490365
20121127,17178260.512430366
20121128,17190656.396180365
20121129,17369802.562310368
20121130,17448628.816870365
20121203,17803090.369935367
20121204,17643125.006812867
20121205,17446299.407076616
20121206,17388340.516658492
20121207,17329483.666500367
20121210,17379027.25993037
20121211,17381801.626990367
20121212,17383052.637860365
20121213,17753746.801860366
20121214,17911014.919900365
20121217,18360352.95375037
20121218,18136915.048770368
20121219,18114909.072360367
20121220,18070060.021940365
20121221,17953339.475340366
20121224,17932848.528300367
20121226,17776636.727640368
20121227,17620572.900730368
20121228,17556483.179400366
20121231,18002582.66229037
20130102,18515947.785780367
20130103,18579914.858520366
20130104,18731842.018150367
20130107,18883889.331730366
20130108,19203789.822470367
20130109,19548570.86383037
20130110,19487270.383950368
20130111,19375602.811720368
20130114,19241182.724910367
20130115,19326933.456520367
20130116,19238093.200710367
20130117,19514797.345480368
20130118,19600169.178690366
20130122,19724130.466800366
20130123,19948283.402100366
20130124,19730919.153080367
20130125,19835489.363120366
20130128,19647443.781120367
20130129,19738560.36829037
20130130,19603669.880410366
20130131,19819098.44258037
20130201,19642713.62160127
20130204,19591986.525461268
20130205,19887582.169221267
20130206,19932383.08081127
20130207,19766778.997941267
20130208,19885770.582831267
20130211,19893159.22073627
20130212,19967394.70956377
20130213,20038336.006741267
20130214,20005666.82266127
20130215,20062574.78856127
20130219,20188972.550991267
20130220,19731521.97158127
20130221,19541262.402101267
20130222,19757983.386216268
20130225,19293221.874031268
20130226,19505123.44047127
20130227,19802241.68275127
20130228,19970261.461616267
20130301,20155640.99388877
20130304,20340611.51420502
20130305,20521471.801608145
20130306,20640937.525514707
20130307,20774447.078182988
20130308,20997708.508442126
20130311,21095557.398616698
20130312,20990155.613288984
20130313,21094017.155140124
20130314,21357972.0309007
20130315,21319164.598433483
20130318,21299165.137592375
20130319,21228649.992966823
20130320,21528175.214614045
20130321,21360374.65964766
20130322,21496011.12806127
20130325,21440347.61412127
20130326,21099030.09190127
20130327,21605185.56126627
20130328,21784713.031221267
20130401,21780865.417861268
20130402,21804681.196971267
20130403,21166988.69797127
20130404,21306747.169931266
20130405,21318097.93669127
20130408,21501412.80002127
20130409,21530335.314156268
20130410,21733153.013311267
20130411,21818346.96696127
20130412,21663433.51664627
20130415,20827792.78919127
20130416,21239627.23236127
20130417,20863911.026651267
20130418,20583092.771151267
20130419,20944464.93616127
20130422,21085391.97178127
20130423,21478568.11630127
20130424,21502037.020311266
20130425,21650161.592421267
20130426,21643373.729151268
20130429,21810068.789001267
20130430,21807100.83451127
20130501,21233668.201173767
20130502,21701059.69436377
20130503,21826991.380493768
20130506,22217511.756623767
20130507,22388746.36713377
20130508,22284470.01025377
20130509,22143129.512823768
20130510,22206555.65904377
20130513,22282754.827643767
20130514,22538796.37159377
20130515,22617343.11025377
20130516,22290401.27102377
20130517,22604563.162783768
20130520,22468395.27039377
20130521,22417868.159543768
20130522,21919312.622198768
20130523,21978955.50113377
20130524,22021793.51464877
20130528,22169811.16316627
20130529,21950441.74929002
20130530,22174301.087246895
20130531,22051035.40851033
20130603,21911958.06166205
20130604,21723443.937597908
20130605,21344263.79768084
20130606,21719308.132922303
20130607,21999317.072328035
20130610,22106169.1437309
20130611,21986116.743882336
20130612,21842546.446998052
20130613,22355599.71560091
20130614,22215301.697102338
20130617,22464503.471898053
20130618,22706560.34799591
20130619,22417307.27322984
20130620,21658740.786831804
20130621,21599759.260202788
20130624,21212965.98146828
20130625,21495611.065341022
20130626,21583833.916867394
20130627,21797345.774950583
20130628,21860640.173832174
20130701,22162121.384527974
20130702,22252009.079645872
20130703,22359536.63411982
20130705,22701146.633621793
20130708,22935634.36948278
20130709,23241253.760783274
20130710,23285434.303968523
20130711,23742068.507566147
20130712,23793313.901763767
20130715,23975200.749203768
20130716,23531800.76548877
20130717,23709167.85558377
20130718,23788200.421473768
20130719,23708056.161973767
20130722,23741598.690063767
20130723,23707013.526483767
20130724,23543775.831983767
20130725,23849286.568873767
20130726,23828216.701198768
20130729,23618087.586301267
20130730,23575167.58366752
20130731,23404379.05347892
20130801,23679045.81630892
20130802,23917516.79985892
20130805,24241945.85190892
20130806,23688311.68434642
20130807,23347046.93809267
20130808,23638762.743403293
20130809,23472466.386921108
20130812,23393423.139955014
20130813,23324178.018686965
20130814,22977616.63621892
20130815,22444607.05996892
20130816,22483877.01551892
20130819,22249554.62554392
20130820,22465170.09201642
20130821,22548025.52660017
20130822,22899250.616744544
20130823,22960319.158479232
20130826,22911691.428674076
20130827,22171823.8427265
20130828,22269658.76580771
20130829,22700555.03613892
20130830,22406222.56909892
20130903,22761229.38322892
20130904,23006327.58999392
20130905,23017556.92545642
20130906,23042085.59670017
20130909,23330561.285379544
20130910,23773957.655424234
20130911,23681516.800906576
20130912,23451222.319122747
20130913,23702727.483915836
20130916,23947353.235752378
20130917,24188310.624525648
20130918,24495953.026037283
20130919,24580814.50412392
20130920,24370763.78455892
20130923,24383490.25013892
20130924,24688168.94523392
20130925,24734421.23388642
20130926,24948094.51632267
20130927,24932038.020590793
20130930,24953525.64637486
20131001,25447917.61179892
20131002,25282234.96697892
20131003,24983834.01574892
20131004,25272421.22209892
20131007,24942764.17749392
20131008,24023660.48951142
20131009,23825051.58141517
20131010,24588516.021837045
20131011,25014001.996602982
20131014,25116246.98085595
20131015,25074312.967447434
20131016,25486631.14503892
20131017,25700338.13926892
20131018,25901699.41328892
20131021,25918448.04693892
20131022,25895993.04328892
20131023,25355757.70825392
20131024,25676813.51670142
20131025,25441354.27923017
20131028,25184951.189419545
20131029,25480489.74584798
20131030,25091724.59311845
20131031,24933989.992355198
20131101,24889353.861211173
20131104,25594292.02262416
20131105,25757411.581175655
20131106,25234460.549516402
20131107,24424010.829561777
20131108,25208909.037464466
20131111,25452203.507815808
20131112,25572462.08136148
20131113,26191879.593234316
20131114,26173069.486295734
20131115,26439284.243766442
20131118,26010693.35462715
20131119,25705648.78073715
20131120,25920670.18782715
20131121,26519746.45271715
20131122,26789045.27958715
20131125,26649628.699577153
20131126,27224618.31901715
20131127,27499449.243467152
20131129,27401186.929417152
20131202,27086384.408147153
20131203,26969546.463147152
20131204,27071692.39501715
20131205,26848224.011967152
20131206,27176652.589527152
20131209,27001930.552977152
20131210,26839329.906337153
20131211,26088692.44160715
20131212,26592081.67164715
20131213,26853284.63218715
20131216,27005408.71050715
20131217,26985632.33147715
20131218,27272128.21587715
20131219,27238099.70377715
20131220,27618670.792177152
20131223,28192611.33268715
20131224,28204057.85225715
20131226,28238506.57273715
20131227,28028979.34494715
20131230,27922320.78761715
20131231,28174134.08096715
20140102,28128562.498657152
20140103,28150152.64110715
20140106,27880135.37221715
20140107,28240722.199377153
20140108,28715542.74028715
20140109,28628759.92494715
20140110,28812781.15373715
20140113,28383290.42459715
20140114,29035787.392777152
20140115,28981615.120157152
20140116,29158090.947197154
20140117,28829057.300577153
20140121,28983738.03939715
20140122,29161273.10436715
20140123,28683046.71847715
20140124,27533087.03759715
20140127,27017594.18029715
20140128,27816735.05899715
20140129,27259438.75351715
20140130,27847702.31909715
20140131,27919580.70829855
20140203,26780464.19241855
20140204,26922419.46037855
20140205,26440777.37061855
20140206,26470232.61693855
20140207,27460909.67363855
20140210,27968629.90841855
20140211,28193811.43053855
20140212,28575014.77781855
20140213,29272468.66823855
20140214,29119456.20545855
20140218,29902885.10457855
20140219,29598882.93151855
20140220,30263587.45393855
20140221,30227966.54903855
20140224,30461510.27909855
20140225,30500402.79949855
20140226,30906246.06145855
20140227,31001651.37479855
20140228,30676340.070698548
20140303,30533039.74303855
20140304,31918786.83999855
20140305,32047639.66079855
20140306,31843898.21539855
20140307,31405779.87573855
20140310,30886434.92197855
20140311,30380315.57595855
20140312,30587932.33287855
20140313,29737040.37503855
20140314,29874319.66361855
20140317,29928759.57669855
20140318,30697468.30805855
20140319,30735011.08373855
20140320,30721955.04843855
20140321,29964461.22259855
20140324,28862861.24833855
20140325,28776460.42069855
20140326,28013348.44619855
20140327,27897090.48021855
20140328,27884385.683798548
20140331,28789714.31741855
20140401,29563199.15461855
20140402,29519666.02415855
20140403,28742899.77149855
20140404,27672177.769058548
20140407,26795683.21057855
20140408,27435532.85389855
20140409,28458516.23169855
20140410,27177928.39227855
20140411,26450711.33879855
20140414,26255081.47297855
20140415,26322941.30719855
20140416,27158041.02267855
20140417,27450258.98685855
20140421,27913452.36805855
20140422,28709677.10521855
20140423,28496491.72277855
20140424,28303132.86715855
20140425,27415899.46039855
20140428,26909835.34721855
20140429,27046422.60825855
20140430,27285842.00571855
20140501,27175892.67414385
20140502,27268476.50306385
20140505,27386537.22113385
20140506,26824239.769123852
20140507,26630841.041743852
20140508,26168706.99959385
20140509,26003074.54423385
20140512,26991148.93416385
20140513,26662409.528453853
20140514,26183146.363513853
20140515,25861903.68236385
20140516,25824996.207013853
20140519,26315476.25065385
20140520,26427796.15820385
20140521,27239443.81144385
20140522,27463777.081253853
20140523,27779629.17361385
20140527,27859865.67738385
20140528,28171399.14673385
20140529,28657271.45888385
20140530,28549588.94843385
20140602,28561248.981973853
20140603,28627145.872713853
20140604,28780274.33556385
20140605,29137418.38273385
20140606,29887808.83843385
20140609,30202627.00253385
20140610,30164741.64202385
20140611,30361385.31872385
20140612,30450555.155033853
20140613,30470716.68155385
20140616,30496003.65943385
20140617,30929275.333873853
20140618,31585874.75726385
20140619,31435097.356073853
20140620,31917370.66949385
20140623,32089206.30651385
20140624,31553459.97659385
20140625,31807887.05684385
20140626,32030052.512413852
20140627,32077919.908303853
20140630,32220655.08804385
20140701,32634670.08800385
20140702,32576928.02494385
20140703,32810283.095493853
20140707,32287563.786723852
20140708,31443593.72059385
20140709,31964211.140813854
20140710,31860466.77459385
20140711,32048377.967083853
20140714,32730928.13229385
20140715,32216681.48951385
20140716,31728796.557623852
20140717,31302685.092333853
20140718,32268012.000053853
20140721,32386055.556633852
20140722,32651454.46862385
20140723,32619170.04221385
20140724,32579655.595863853
20140725,32422380.232303854
20140728,32073198.335363854
20140729,32084228.775383852
20140730,31911202.39812385
20140731,30841893.12604095
20140801,30840662.815420948
20140804,31341944.96429095
20140805,30804858.369010948
20140806,30757422.687350947
20140807,30328320.556200948
20140808,30857736.08510095
20140811,31106324.98553095
20140812,30826505.55412095
20140813,31501530.66275095
20140814,31530756.03974595
20140815,31566902.72069345
20140818,32185745.39348095
20140819,32104179.99304095
20140820,32160690.67022095
20140821,31947659.86719095
20140822,32114938.81459095
20140825,32397964.853580948
20140826,32569717.695220947
20140827,32510926.24264095
20140828,32371027.540800948
20140829,32543513.71972095
20140902,32634268.625550948
20140903,32732451.107190948
20140904,32246396.51654095
20140905,32383436.60803095
20140908,32372727.77895095
20140909,31851216.660220947
20140910,32051185.18376095
20140911,31906617.695080947
20140912,31666698.17311095
20140915,30937400.972800948
20140916,31731038.61660095
20140917,31818020.10713095
20140918,31967508.86163095
20140919,31559845.132630948
20140922,31007682.27192095
20140923,30929915.67861095
20140924,31384139.23099095
20140925,30423495.052870948
20140926,31012755.41413095
20140929,31020668.75567095
20140930,30623807.80852095
20141001,29634250.708360948
20141002,29508992.74744095
20141003,29799877.04195095
20141006,29350975.08243095
20141007,28637801.251460947
20141008,28986163.949530948
20141009,27884258.38203595
20141010,26951695.947188452
20141013,25910983.476184696
20141014,25949546.72975095
20141015,26415729.39297095
20141016,27146196.77943095
20141017,27364290.41579095
20141020,27692354.02214095
20141021,28402977.809330948
20141022,28100307.233300947
20141023,28820016.53938595
20141024,28955879.409850948
20141027,28667724.28647095
20141028,29335922.83392095
20141029,29359678.02553095
20141030,29113170.45825095
20141031,28739252.669545952
20141103,28751535.35764595
20141104,28676337.45484595
20141105,28527330.44914595
20141106,28868783.874445952
20141107,28465084.42334595
20141110,28869631.179245953
20141111,28801794.45604595
20141112,28906446.52064595
20141113,28670818.158345953
